[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

[Fri Jun 17 18:52:37 BST 2016] WARNING: Processor error encountered: Write to ROM attempted, suppressing. Address [0], value [0].

